Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20181119_181456;-8.366;-5.246;1.291;-0.047;0.171;0.091;
20181119_181456;-7.719;-5.354;1.128;-0.032;0.057;0.183;
20181119_181456;-7.121;-5.318;1.030;-0.023;-0.039;0.221;
20181119_181456;-6.338;-5.483;0.900;-0.010;-0.077;0.225;
20181119_181456;-5.739;-5.469;0.759;-0.004;-0.090;0.177;
20181119_181456;-5.629;-5.366;0.776;-0.011;-0.141;0.073;
20181119_181456;-5.603;-5.284;0.713;-0.025;-0.145;-0.062;
20181119_181456;-5.806;-5.083;0.642;-0.044;-0.113;-0.219;
20181119_181456;-5.619;-5.141;0.625;-0.058;-0.056;-0.353;
20181119_181456;-5.691;-5.373;0.553;-0.111;0.049;-0.564;
20181119_181456;-6.058;-5.615;0.690;-0.147;0.063;-0.642;
20181119_181457;-6.721;-5.928;0.752;-0.176;0.113;-0.721;
20181119_181457;-7.439;-6.125;0.862;-0.204;0.164;-0.788;
20181119_181457;-7.631;-6.307;0.840;-0.222;0.198;-0.816;
20181119_181457;-7.197;-6.769;0.603;-0.233;0.201;-0.834;
20181119_181457;-7.317;-7.427;0.278;-0.242;0.126;-0.853;
20181119_181457;-7.994;-7.609;0.354;-0.246;0.052;-0.878;
20181119_181457;-8.188;-7.760;0.541;-0.249;0.077;-0.928;
20181119_181457;-8.188;-7.760;0.541;-0.272;0.106;-1.012;
20181119_181457;-7.772;-7.848;0.505;-0.302;-0.019;-1.083;
20181119_181457;-7.279;-8.222;0.280;-0.307;0.024;-1.067;
20181119_181457;-7.820;-8.629;0.311;-0.309;0.096;-1.037;
20181119_181457;-7.793;-8.203;0.620;-0.307;0.105;-0.960;
20181119_181457;-7.616;-8.337;0.309;-0.288;0.240;-0.902;
20181119_181457;-7.255;-8.050;0.357;-0.288;0.271;-0.923;
20181119_181457;-6.749;-7.937;0.266;-0.295;0.169;-0.868;
20181119_181457;-6.479;-8.595;0.220;-0.309;0.162;-0.763;
20181119_181457;-6.433;-8.801;0.242;-0.314;0.175;-0.678;
20181119_181457;-6.833;-8.435;0.402;-0.293;0.231;-0.557;
20181119_181457;-6.544;-8.658;0.182;-0.254;0.348;-0.459;
20181119_181457;-6.206;-8.969;-0.230;-0.218;0.361;-0.439;
20181119_181457;-6.345;-8.923;-0.072;-0.185;0.239;-0.422;
20181119_181457;-6.261;-9.091;-0.153;-0.164;0.148;-0.417;
20181119_181457;-6.108;-9.687;-0.366;-0.165;0.073;-0.442;
20181119_181457;-5.983;-9.881;-0.512;-0.154;-0.032;-0.441;
20181119_181457;-5.785;-9.632;-0.639;-0.139;-0.072;-0.406;
20181119_181457;-5.689;-9.426;-0.570;-0.142;-0.153;-0.419;
20181119_181457;-5.888;-9.084;-0.625;-0.155;-0.182;-0.415;
20181119_181457;-6.019;-8.969;-0.453;-0.157;-0.092;-0.379;
20181119_181457;-5.854;-9.290;-0.654;-0.150;0.002;-0.333;
20181119_181457;-5.121;-9.357;-0.929;-0.149;-0.009;-0.285;
20181119_181457;-4.812;-8.959;-0.929;-0.139;-0.047;-0.243;
20181119_181457;-5.002;-8.459;-0.757;-0.138;-0.032;-0.222;
20181119_181457;-4.848;-8.758;-0.675;-0.117;0.039;-0.193;
20181119_181457;-4.645;-9.115;-0.927;-0.101;0.034;-0.175;
20181119_181457;-4.317;-8.911;-0.989;-0.092;-0.069;-0.172;
20181119_181457;-4.317;-8.911;-0.989;-0.086;-0.175;-0.168;
20181119_181457;-4.508;-7.860;-1.008;-0.072;-0.222;-0.161;
20181119_181457;-4.499;-7.745;-0.982;-0.039;-0.138;-0.153;
20181119_181457;-4.695;-7.195;-0.826;-0.051;-0.079;-0.132;
20181119_181457;-5.047;-6.503;-0.227;-0.064;-0.067;-0.107;
20181119_181457;-5.708;-5.832;-0.340;-0.077;-0.003;-0.111;
20181119_181457;-4.892;-5.466;-1.015;-0.111;0.061;-0.091;
20181119_181457;-6.086;-5.433;0.101;-0.128;-0.059;-0.003;
20181119_181457;-6.251;-5.442;0.263;-0.221;-0.152;0.026;
20181119_181457;-6.034;-4.901;0.551;-0.232;0.366;0.084;
20181119_181457;-5.703;-4.913;0.565;-0.252;0.155;0.174;
20181119_181457;-5.454;-5.612;0.524;-0.290;0.088;0.198;
20181119_181457;-5.222;-5.533;0.362;-0.349;-0.177;0.153;
20181119_181457;-5.236;-6.541;0.077;-0.405;-0.230;0.091;
20181119_181458;-5.447;-6.680;0.060;-0.397;-0.317;0.085;
20181119_181458;-5.806;-6.728;0.292;-0.298;0.087;0.109;
20181119_181458;-5.830;-6.448;0.297;-0.164;0.371;0.167;
20181119_181458;-6.134;-6.448;0.591;-0.020;0.391;0.248;
20181119_181458;-6.809;-5.406;0.721;0.093;0.340;0.291;
20181119_181458;-8.014;-3.512;1.176;0.192;0.340;0.310;
20181119_181458;-9.625;-0.661;2.322;0.283;0.332;0.345;
20181119_181458;-11.186;2.059;3.364;0.338;0.387;0.418;
20181119_181458;-13.453;3.405;4.935;0.394;0.532;0.544;
20181119_181458;-12.843;-0.749;3.364;0.423;0.613;0.702;
20181119_181458;-9.972;-7.113;2.303;0.529;0.205;1.123;
20181119_181458;-6.213;-13.343;-0.788;0.809;-0.506;2.132;
20181119_181458;-0.156;-16.413;-2.478;1.054;-1.452;3.046;
20181119_181458;-3.752;-17.610;-3.134;1.216;-2.404;3.435;
20181119_181458;-5.229;-17.876;-3.460;1.266;-3.090;3.075;
20181119_181458;-7.487;-15.400;-2.011;1.369;-3.007;2.263;
20181119_181458;-11.294;-11.363;-2.253;1.444;-1.569;1.928;
20181119_181458;-12.082;-11.909;0.074;1.341;0.406;1.529;
20181119_181458;-10.398;-12.038;1.542;0.803;1.269;0.799;
20181119_181458;-12.575;-7.741;2.361;0.002;0.961;0.561;
20181119_181458;-14.373;-3.596;3.759;-0.094;1.244;0.565;
20181119_181458;-11.191;-3.584;3.603;0.037;1.227;0.251;
20181119_181458;-10.161;-7.559;2.473;0.119;0.419;0.234;
20181119_181458;-10.506;-9.393;2.267;0.291;-0.412;0.726;
20181119_181458;-11.591;-7.686;2.066;0.472;-0.981;1.272;
20181119_181458;-11.361;-6.182;1.099;0.614;-1.128;1.577;
20181119_181458;-9.196;-5.641;0.948;0.768;-1.120;1.620;
20181119_181458;-7.674;-5.277;1.638;0.908;-1.174;1.460;
20181119_181458;-7.937;-3.948;1.930;0.696;-1.402;1.226;
20181119_181458;-7.858;-3.041;1.786;0.573;-0.853;1.126;
20181119_181458;-7.061;-3.134;2.105;0.482;-0.290;1.140;
20181119_181458;-6.817;-2.665;2.325;0.372;-0.039;1.197;
20181119_181458;-6.615;-1.800;2.310;0.304;0.121;1.141;
20181119_181458;-6.036;-1.348;2.224;0.295;0.184;1.024;
20181119_181458;-6.311;-0.781;2.346;0.264;0.034;0.872;
20181119_181458;-6.084;-0.611;2.023;0.259;0.012;0.778;
20181119_181458;-5.811;-0.706;1.870;0.255;-0.026;0.688;
20181119_181458;-5.737;-0.692;1.901;0.242;-0.110;0.637;
20181119_181458;-6.232;-0.419;1.915;0.203;-0.208;0.561;
20181119_181458;-6.625;-0.551;2.006;0.157;-0.218;0.440;
20181119_181458;-6.747;-0.745;2.121;0.128;-0.118;0.324;
20181119_181458;-6.747;-0.745;2.121;0.102;0.002;0.250;
20181119_181458;-6.819;-1.154;2.014;0.066;0.062;0.174;
20181119_181458;-6.862;-1.710;2.033;0.023;0.124;0.076;
20181119_181458;-6.862;-1.710;2.033;-0.023;0.199;-0.033;
20181119_181458;-6.271;-1.975;1.403;-0.083;0.258;-0.175;
20181119_181458;-5.050;-2.184;0.472;-0.149;0.250;-0.378;
20181119_181458;-3.965;-2.799;0.053;-0.235;0.114;-0.636;
20181119_181458;-3.816;-3.206;0.139;-0.370;-0.089;-0.905;
20181119_181459;-3.687;-3.266;0.211;-0.549;-0.201;-1.193;
20181119_181459;-3.443;-3.816;0.285;-0.725;-0.159;-1.491;
20181119_181459;-4.207;-4.664;0.850;-0.841;-0.018;-1.755;
20181119_181459;-5.097;-5.524;1.377;-0.915;0.126;-1.965;
20181119_181459;-7.173;-6.809;1.623;-0.965;0.253;-2.139;
20181119_181459;-11.143;-8.121;2.548;-0.926;0.822;-2.325;
20181119_181459;-15.453;-9.469;3.965;-0.898;1.242;-2.345;
20181119_181459;-19.975;-8.746;5.957;-0.863;1.575;-2.268;
20181119_181459;-22.693;-6.448;7.315;-0.694;1.556;-2.102;
20181119_181459;-24.661;-6.189;8.521;-0.414;1.283;-1.791;
20181119_181459;-24.192;-8.085;7.992;-0.083;0.824;-1.221;
20181119_181459;-23.931;-9.376;5.967;0.247;0.525;-0.174;
20181119_181459;-24.168;-10.389;4.159;0.550;0.455;1.134;
20181119_181459;-19.564;-10.168;3.115;0.760;0.114;1.928;
20181119_181459;-16.085;-9.402;2.866;0.881;-0.725;2.261;
20181119_181459;-13.446;-7.971;2.564;0.983;-1.336;2.646;
20181119_181459;-10.245;-6.776;1.599;1.095;-1.455;2.857;
20181119_181459;-8.313;-5.947;1.288;1.152;-1.339;2.998;
20181119_181459;-6.350;-4.994;0.333;1.151;-1.252;3.134;
20181119_181459;-3.386;-4.779;-0.692;1.131;-1.057;3.164;
20181119_181459;-1.087;-5.172;-1.803;1.086;-0.897;3.085;
20181119_181459;1.022;-3.927;-3.041;1.004;-0.759;2.928;
20181119_181459;4.702;-1.532;-3.125;0.858;-0.695;2.664;
20181119_181459;7.575;0.886;-3.445;0.619;-0.710;2.341;
20181119_181459;7.384;2.152;-4.350;0.239;-0.766;1.602;
20181119_181459;5.284;1.896;-4.803;0.239;-0.766;1.602;
20181119_181459;5.284;1.896;-4.803;0.175;-0.531;0.910;
20181119_181459;5.220;1.681;-4.245;0.027;-0.381;0.114;
20181119_181459;2.926;0.723;-0.699;-0.229;-0.390;-0.574;
20181119_181459;1.247;-0.793;0.486;-0.492;-0.345;-1.202;
20181119_181459;-0.721;-4.461;1.415;-0.721;-0.065;-1.657;
20181119_181459;-4.798;-9.747;2.361;-1.014;0.640;-2.431;
20181119_181459;-11.672;-13.152;3.855;-1.091;1.033;-2.892;
20181119_181459;-20.200;-11.528;5.708;-1.135;1.407;-3.525;
20181119_181459;-22.284;-4.753;5.979;-1.056;1.875;-4.141;
20181119_181459;-22.284;-4.753;5.979;-0.985;1.990;-4.194;
20181119_181459;-14.385;-7.942;8.991;-0.891;1.151;-3.500;
20181119_181459;-25.305;-10.063;7.255;-1.031;0.008;-2.554;
20181119_181459;-25.305;-10.063;7.255;-0.636;0.526;-1.437;
20181119_181459;-28.375;-11.825;6.223;-0.163;2.412;0.071;
20181119_181459;-20.696;-10.868;6.759;0.065;1.089;0.649;
20181119_181459;-19.456;-6.843;5.880;0.338;-0.881;0.611;
20181119_181459;-19.456;-6.843;5.880;0.608;-1.338;0.698;
20181119_181459;-14.615;-5.085;1.676;0.844;-1.178;0.870;
20181119_181459;-14.615;-5.085;1.676;1.042;-0.821;1.551;
20181119_181459;-10.219;-5.179;-0.761;1.173;-1.318;2.302;
20181119_181459;-6.582;-2.998;2.967;0.969;-1.658;2.515;
20181119_181459;-5.861;-3.084;1.403;0.812;-1.078;2.540;
20181119_181459;-3.393;-3.421;0.062;0.966;-0.063;2.823;
20181119_181459;0.232;-2.775;-0.685;1.037;0.166;2.880;
20181119_181500;1.724;-1.288;-1.226;0.892;-0.310;2.597;
20181119_181500;2.351;-0.072;-2.004;0.793;-0.506;2.289;
20181119_181500;4.638;0.498;-4.003;0.730;-0.255;1.949;
20181119_181500;4.638;0.498;-4.003;0.581;-0.097;1.529;
20181119_181500;6.802;0.611;-4.676;0.305;-0.332;1.084;
20181119_181500;4.425;0.053;-2.356;-0.018;-0.545;0.555;
20181119_181500;2.854;-0.625;-1.250;-0.263;-0.186;-0.130;
20181119_181500;1.681;-2.485;-0.723;-0.577;0.711;-1.562;
20181119_181500;-0.453;-5.167;0.591;-0.807;0.583;-2.148;
20181119_181500;-3.244;-8.459;2.006;-1.053;0.394;-2.700;
20181119_181500;-7.262;-12.821;2.095;-1.197;0.443;-3.204;
20181119_181500;-13.841;-15.544;4.561;-1.251;0.528;-3.723;
20181119_181500;-19.324;-10.779;7.003;-1.279;0.523;-4.276;
20181119_181500;-22.961;-3.584;8.011;-1.302;0.672;-4.733;
20181119_181500;-22.961;-3.584;8.011;-1.225;0.774;-4.494;
20181119_181500;-25.779;-11.117;9.297;-1.086;1.054;-3.364;
20181119_181500;-26.287;-13.599;8.641;-0.852;1.261;-1.536;
20181119_181500;-24.800;-13.465;8.212;-0.309;1.743;0.032;
20181119_181500;-21.469;-10.082;6.534;0.036;0.981;0.580;
20181119_181500;-18.505;-8.088;5.119;0.290;-0.201;0.784;
20181119_181500;-16.030;-6.800;3.998;0.558;-1.208;0.945;
20181119_181500;-13.477;-6.706;2.732;0.820;-1.633;1.258;
20181119_181500;-11.198;-6.405;2.322;1.033;-1.574;1.669;
20181119_181500;-8.864;-5.868;1.903;1.082;-1.458;2.145;
20181119_181500;-7.233;-5.650;1.820;1.060;-0.955;2.603;
20181119_181500;-6.022;-5.243;1.939;1.027;-0.220;3.023;
20181119_181500;-4.858;-4.362;1.413;0.968;0.301;3.264;
20181119_181500;-2.449;-4.032;1.192;0.928;0.635;3.207;
20181119_181500;0.043;-3.163;-0.163;0.883;0.593;2.927;
20181119_181500;1.168;-0.967;-2.289;0.786;0.179;2.568;
20181119_181500;3.687;-0.036;-2.995;0.716;-0.193;2.200;
20181119_181500;6.172;0.309;-3.833;0.584;-0.308;1.813;
20181119_181500;3.201;2.713;-6.536;-0.053;-0.087;1.102;
20181119_181500;3.125;0.611;-1.793;-0.299;0.715;0.678;
20181119_181500;4.291;-2.117;2.873;-0.455;2.299;0.341;
20181119_181500;0.654;-1.192;-0.922;-0.147;4.106;-0.061;
20181119_181500;1.504;-1.563;-3.156;0.118;4.181;-1.001;
20181119_181500;3.287;-3.393;-2.389;-0.033;2.327;-2.091;
20181119_181500;-1.736;-3.587;0.431;-0.412;0.269;-2.952;
20181119_181500;-3.884;-4.903;0.010;-0.725;-0.600;-3.691;
20181119_181500;-7.937;-8.050;0.855;-0.764;-0.499;-4.047;
20181119_181500;-7.937;-8.050;0.855;-0.930;-0.902;-4.218;
20181119_181500;-17.177;-12.137;3.970;-1.070;-1.288;-4.398;
20181119_181500;-20.974;-9.860;4.231;-1.016;-0.691;-4.473;
20181119_181500;-21.632;-11.615;3.386;-0.836;0.157;-4.183;
20181119_181500;-21.321;-14.727;2.121;-0.760;0.679;-3.315;
20181119_181500;-22.346;-16.439;3.364;-0.698;1.144;-2.225;
20181119_181500;-22.487;-16.839;2.835;-0.668;1.295;-1.210;
20181119_181500;-17.833;-17.050;3.711;-0.543;1.303;-0.706;
20181119_181500;-17.083;-15.295;4.283;-0.412;0.583;-0.491;
20181119_181501;-14.567;-11.531;1.556;-0.347;-0.503;-0.345;
20181119_181501;-12.685;-10.118;-0.204;-0.081;-0.682;-0.348;
20181119_181501;-11.907;-8.346;0.084;0.215;-0.854;-0.111;
20181119_181501;-10.511;-6.781;0.383;0.223;-1.450;0.213;
20181119_181501;-9.630;-6.407;0.888;0.243;-1.150;0.636;
20181119_181501;-8.263;-6.309;1.286;0.319;-0.666;1.122;
20181119_181501;-9.048;-4.901;0.522;0.365;-0.354;1.561;
20181119_181501;-7.458;-4.513;1.140;0.407;-0.182;1.960;
20181119_181501;-5.054;-4.377;0.069;0.498;-0.031;2.195;
20181119_181501;-2.421;-3.283;-0.448;0.545;-0.200;2.433;
20181119_181501;-1.786;-1.544;-0.400;0.559;-0.422;2.473;
20181119_181501;-1.786;-1.544;-0.400;0.595;-0.422;2.322;
20181119_181501;-0.620;2.751;-0.596;0.580;-0.317;1.982;
20181119_181501;2.878;4.870;-1.264;0.468;-0.160;1.631;
20181119_181501;3.718;4.961;-1.288;0.314;-0.409;1.375;
20181119_181501;3.251;4.149;-0.797;0.195;-0.535;1.063;
20181119_181501;2.272;2.797;-0.215;0.156;-0.415;0.762;
20181119_181501;0.661;1.662;-0.036;0.135;-0.243;0.475;
20181119_181501;-0.242;0.417;-0.541;0.124;-0.147;0.205;
20181119_181501;0.455;-2.902;-1.865;0.126;-0.114;-0.052;
20181119_181501;-0.764;-8.239;-1.413;0.113;-0.109;-0.239;
20181119_181501;-3.675;-12.077;-0.170;-0.009;-0.312;-0.427;
20181119_181501;-7.734;-14.746;-0.060;-0.098;-0.010;-0.646;
20181119_181501;-12.548;-15.759;-1.595;-0.044;0.860;-1.047;
20181119_181501;-15.117;-15.912;-1.484;-0.157;0.941;-2.047;
20181119_181501;-15.134;-17.112;0.766;-0.452;0.293;-3.146;
20181119_181501;-17.414;-18.290;3.515;-0.859;-0.243;-3.773;
20181119_181501;-19.568;-17.023;4.626;-1.323;-0.188;-3.896;
20181119_181501;-19.580;-13.913;4.839;-1.491;0.828;-3.735;
20181119_181501;-17.236;-12.508;3.136;-1.288;1.787;-3.398;
20181119_181501;-16.595;-11.411;2.452;-1.025;1.594;-3.028;
20181119_181501;-16.312;-9.867;2.696;-0.952;0.668;-2.643;
20181119_181501;-15.558;-8.792;2.236;-0.978;-0.216;-2.208;
20181119_181501;-13.561;-8.787;2.267;-0.929;-0.393;-1.594;
20181119_181501;-12.180;-8.701;2.428;-0.648;-0.337;-0.288;
20181119_181501;-12.474;-7.348;2.457;-0.461;-0.541;0.283;
20181119_181501;-12.474;-7.348;2.457;-0.156;-0.452;0.796;
20181119_181501;-11.265;-5.157;2.172;0.153;-0.055;1.289;
20181119_181501;-10.135;-4.841;1.178;0.415;0.070;1.790;
20181119_181501;-10.145;-4.384;0.529;0.613;-0.033;2.251;
20181119_181501;-9.290;-4.109;1.168;0.762;-0.085;2.575;
20181119_181501;-7.623;-3.534;1.001;0.838;0.026;2.820;
20181119_181501;-6.862;-2.413;0.690;0.871;0.086;3.019;
20181119_181501;-5.492;-0.903;0.177;0.883;0.055;3.126;
20181119_181501;-3.778;0.606;-0.409;0.881;-0.107;3.159;
20181119_181501;-3.778;0.606;-0.409;0.861;-0.427;3.131;
20181119_181501;-0.268;1.638;-1.410;0.845;-0.773;3.014;
20181119_181501;3.299;0.740;-1.839;0.836;-1.070;2.899;
20181119_181501;6.187;-1.154;-0.967;0.784;-1.415;2.794;
20181119_181502;4.216;-2.169;-1.161;0.727;-1.619;2.611;
20181119_181502;0.931;-1.226;-1.094;0.796;-1.229;2.245;
20181119_181502;1.733;-1.568;-2.378;0.943;-0.593;1.567;
20181119_181502;2.248;-2.531;-5.385;0.904;-0.193;1.031;
20181119_181502;3.386;-5.938;-3.888;0.765;-0.068;0.814;
20181119_181502;-0.031;-8.744;1.379;0.291;-0.507;0.275;
20181119_181502;-6.948;-10.619;2.715;-0.340;-0.719;-0.518;
20181119_181502;-15.086;-10.813;1.425;-0.709;0.118;-1.403;
20181119_181502;-13.573;-11.239;-0.809;-0.553;1.186;-2.459;
20181119_181502;-17.370;-15.563;4.856;-0.574;0.100;-4.238;
20181119_181502;-22.451;-13.662;4.405;-1.072;-0.612;-4.253;
20181119_181502;-24.110;-11.579;5.574;-0.846;2.035;-3.770;
20181119_181502;-24.110;-11.579;5.574;-0.777;1.685;-3.158;
20181119_181502;-20.155;-12.184;4.054;-0.698;0.897;-2.470;
20181119_181502;-19.204;-10.669;1.451;-0.525;0.440;-1.582;
20181119_181502;-16.930;-10.204;1.506;-0.354;0.161;-0.763;
20181119_181502;-14.636;-9.419;2.200;-0.309;-0.514;-0.221;
20181119_181502;-14.138;-7.599;2.191;-0.202;-0.917;0.117;
20181119_181502;-14.042;-5.962;1.999;0.032;-0.669;0.440;
20181119_181502;-14.042;-5.962;1.999;0.261;-0.197;0.823;
20181119_181502;-13.475;-5.071;1.061;0.400;-0.097;1.310;
20181119_181502;-12.261;-3.898;1.077;0.487;-0.183;1.762;
20181119_181502;-8.780;-2.861;1.283;0.562;0.076;2.549;
20181119_181502;-6.718;-1.832;1.453;0.509;0.009;2.908;
20181119_181502;-4.951;-0.402;1.154;0.481;-0.033;3.187;
20181119_181502;-4.951;-0.402;1.154;0.470;-0.069;3.281;
20181119_181502;-2.876;0.759;0.235;0.447;-0.238;3.232;
20181119_181502;2.708;0.005;-0.608;0.418;-0.450;3.189;
20181119_181502;5.545;-0.232;-0.132;0.401;-0.728;3.138;
20181119_181502;6.208;1.018;-1.255;0.425;-0.841;2.970;
20181119_181502;6.208;1.018;-1.255;0.492;-0.724;2.580;
20181119_181502;5.133;0.658;-2.090;0.613;-0.534;2.029;
20181119_181502;5.267;-0.060;-3.213;0.688;-0.351;1.545;
20181119_181502;4.631;0.077;-3.098;0.613;-0.315;1.076;
20181119_181502;2.378;-0.687;-2.222;0.393;-0.674;0.404;
20181119_181502;-0.022;-3.675;-1.020;0.077;-0.850;-0.330;
20181119_181502;-7.568;-9.975;0.962;-0.496;0.957;-1.616;
20181119_181502;-18.206;-12.934;2.193;-0.499;1.594;-2.218;
20181119_181502;-24.481;-10.147;2.976;-0.428;1.872;-3.160;
20181119_181502;-14.464;-9.055;2.461;-0.318;1.396;-4.144;
20181119_181502;-16.829;-13.248;1.942;-0.497;0.333;-4.061;
20181119_181502;-21.295;-15.757;2.437;-0.843;-0.347;-3.616;
20181119_181502;-20.801;-13.537;3.309;-0.918;0.368;-3.361;
20181119_181502;-18.587;-12.635;3.469;-0.742;0.895;-2.902;
20181119_181502;-17.950;-12.364;3.747;-0.682;0.149;-2.985;
20181119_181502;-19.015;-10.408;4.204;-0.660;-0.299;-2.759;
20181119_181502;-17.892;-8.030;1.061;-0.547;-0.158;-2.237;
20181119_181503;-15.807;-7.310;1.056;-0.245;0.359;-1.613;
20181119_181503;-15.807;-7.310;1.056;-0.221;-0.554;-0.453;
20181119_181503;-15.692;-4.712;2.792;-0.221;-0.554;-0.453;
20181119_181503;-15.462;-4.075;2.897;-0.155;-0.263;0.106;
20181119_181503;-15.462;-4.075;2.897;0.025;0.255;0.814;
20181119_181503;-13.626;-3.426;2.595;0.181;0.197;1.450;
20181119_181503;-13.051;-2.524;3.002;0.341;-0.064;1.972;
20181119_181503;-12.105;-1.370;2.203;0.538;-0.190;2.434;
20181119_181503;-9.723;-0.539;1.350;0.740;-0.204;2.837;
20181119_181503;-6.828;-0.867;-0.062;0.908;-0.307;3.218;
20181119_181503;-4.563;-1.882;-0.409;0.969;-0.560;3.559;
20181119_181503;-2.646;-3.146;-0.546;0.967;-0.728;3.846;
20181119_181503;-0.903;-4.123;-0.467;0.929;-0.728;4.151;
20181119_181503;1.212;-4.575;-0.577;0.923;-0.518;4.335;
20181119_181503;1.212;-4.575;-0.577;0.900;-0.225;4.296;
20181119_181503;5.931;-3.357;-2.222;0.878;0.060;4.043;
20181119_181503;5.275;-0.663;-2.277;0.700;0.225;2.891;
20181119_181503;4.312;0.778;-2.897;0.592;0.573;2.035;
20181119_181503;4.312;0.778;-2.897;0.340;0.439;0.900;
20181119_181503;1.698;-0.560;-0.644;0.008;-0.193;-0.195;
20181119_181503;-0.910;-2.289;-0.050;-0.311;-0.602;-1.219;
20181119_181503;-3.682;-4.257;1.171;-0.493;-0.524;-2.023;
20181119_181503;-6.292;-6.038;1.714;-0.627;-0.428;-2.703;
20181119_181503;-8.926;-7.367;1.324;-0.689;-0.316;-3.369;
20181119_181503;-8.926;-7.367;1.324;-0.676;-0.252;-3.865;
20181119_181503;-10.947;-9.527;0.898;-0.706;-0.345;-4.111;
20181119_181503;-12.424;-10.652;2.267;-0.841;-0.487;-4.144;
20181119_181503;-15.268;-11.926;3.400;-0.939;-0.267;-4.036;
20181119_181503;-18.944;-11.799;4.293;-0.999;0.451;-3.839;
20181119_181503;-20.059;-10.377;3.488;-0.930;1.264;-3.534;
20181119_181503;-20.552;-10.238;3.002;-0.784;1.483;-3.156;
20181119_181503;-21.089;-9.283;3.417;-0.659;1.118;-2.744;
20181119_181503;-21.331;-7.377;3.362;-0.628;0.446;-2.304;
20181119_181503;-20.148;-6.579;3.038;-0.571;0.170;-1.736;
20181119_181503;-18.450;-6.745;3.077;-0.448;0.112;-1.083;
20181119_181503;-16.444;-6.694;2.837;-0.318;0.128;-0.359;
20181119_181503;-14.852;-6.517;2.442;-0.161;0.040;0.330;
20181119_181503;-14.852;-6.517;2.442;0.010;0.062;0.894;
20181119_181503;-13.312;-6.237;1.779;0.186;0.016;1.316;
20181119_181503;-10.839;-4.733;0.651;0.344;-0.181;1.590;
20181119_181503;-9.682;-3.663;0.687;0.448;-0.400;1.757;
20181119_181503;-9.108;-2.818;1.116;0.525;-0.505;1.847;
20181119_181503;-8.457;-2.303;1.458;0.554;-0.414;2.058;
20181119_181503;-7.848;-1.508;1.556;0.557;-0.194;2.277;
20181119_181503;-6.685;-0.587;1.616;0.538;-0.059;2.500;
20181119_181503;-6.685;-0.587;1.616;0.538;-0.078;2.697;
20181119_181503;-3.826;-0.852;0.038;0.559;-0.177;2.870;
20181119_181503;-1.025;-2.241;-0.220;0.592;-0.344;3.002;
20181119_181503;0.886;-3.086;0.570;0.565;-0.577;3.082;
20181119_181503;1.159;-2.904;0.275;0.550;-0.544;2.999;
20181119_181504;0.544;-1.142;-1.429;0.611;-0.263;2.620;
20181119_181504;2.124;-0.139;-2.586;0.765;-0.167;2.113;
20181119_181504;3.805;0.031;-2.696;0.712;-0.128;1.671;
20181119_181504;1.841;-0.828;-1.484;0.409;-0.212;1.200;
20181119_181504;-0.752;-1.784;-0.237;0.110;0.026;0.549;
20181119_181504;-2.840;-2.622;-0.065;-0.137;0.334;-0.221;
20181119_181504;-5.622;-3.091;0.850;-0.263;0.562;-0.953;
20181119_181504;-5.622;-3.091;0.850;-0.336;0.482;-1.698;
20181119_181504;-9.807;-4.896;-0.431;-0.425;0.289;-2.384;
20181119_181504;-8.797;-7.015;-0.031;-0.421;0.115;-2.876;
20181119_181504;-9.735;-8.378;0.702;-0.504;-0.361;-3.105;
20181119_181504;-11.825;-10.027;1.966;-0.783;-0.713;-3.319;
20181119_181504;-16.054;-9.579;3.752;-0.978;-0.517;-3.672;
20181119_181504;-17.476;-7.884;4.386;-1.050;-0.025;-3.808;
20181119_181504;-16.748;-7.722;3.809;-0.901;0.620;-3.742;
20181119_181504;-18.853;-8.605;3.532;-0.697;0.976;-3.431;
20181119_181504;-21.110;-7.554;3.984;-0.662;0.711;-2.940;
20181119_181504;-20.461;-6.757;2.887;-0.631;0.456;-2.361;
20181119_181504;-18.003;-8.658;3.165;-0.510;0.841;-1.693;
20181119_181504;-18.003;-8.658;3.165;-0.315;0.321;-0.270;
20181119_181504;-16.487;-7.688;3.292;-0.158;0.034;0.201;
20181119_181504;-15.407;-6.927;2.368;0.071;-0.083;0.511;
20181119_181504;-14.624;-6.093;1.808;0.265;-0.294;0.832;
20181119_181504;-13.896;-5.423;0.991;0.459;-0.442;1.183;
20181119_181504;-12.893;-4.999;0.323;0.589;-0.486;1.506;
20181119_181504;-12.496;-4.659;0.445;0.653;-0.396;1.881;
20181119_181504;-12.371;-3.819;0.998;0.647;-0.276;2.248;
20181119_181504;-11.234;-2.988;1.279;0.603;-0.150;2.571;
20181119_181504;-8.818;-3.211;0.895;0.592;-0.021;2.846;
20181119_181504;-6.290;-3.393;0.318;0.592;-0.092;3.072;
20181119_181504;-4.365;-2.940;-0.570;0.557;-0.325;3.238;
20181119_181504;-3.029;-2.425;-0.182;0.537;-0.511;3.284;
20181119_181504;-1.918;-1.927;-0.378;0.550;-0.528;3.231;
20181119_181504;0.888;-1.920;-0.793;0.545;-0.378;3.071;
20181119_181504;4.027;-1.528;-1.089;0.544;-0.154;2.806;
20181119_181504;4.501;0.184;-2.172;0.467;-0.186;2.556;
20181119_181504;3.488;0.907;-1.987;0.372;-0.076;2.233;
